 # Thu Sep 18 13:57:21 2014
 # MMHT 2014 NNLO PDF grid for central fit.
 # distance(t),tolerance(T) =    0.0000000000000000        0.0000000000000000     
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.46797
 # alphaS(MZ) = 0.11800
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -1.0250E+01  6.3670E-01  6.3783E-01  5.1817E-01 -1.4220E-01  0.0000E+00  3.1130E-04  1.4681E-03 -7.1638E-04  2.3312E-05  0.0000E+00
 -9.0259E+00  7.1693E-01  7.1814E-01  5.9879E-01 -5.9811E-02  0.0000E+00  3.7190E-04  1.6092E-03 -7.0546E-04  4.2728E-05  0.0000E+00
 -7.4930E+00  7.9897E-01  8.0023E-01  6.8113E-01  2.4031E-02  0.0000E+00  4.2336E-04  1.7299E-03 -6.9730E-04  5.8029E-05  0.0000E+00
 -5.5578E+00  8.8985E-01  8.9118E-01  7.7230E-01  1.1661E-01  0.0000E+00  4.7214E-04  1.8451E-03 -6.9045E-04  7.1575E-05  0.0000E+00
 -2.9559E+00  1.0005E+00  1.0019E+00  8.8323E-01  2.2902E-01  0.0000E+00  5.2342E-04  1.9668E-03 -6.8413E-04  8.4861E-05  0.0000E+00
 -2.0537E-01  1.1092E+00  1.1107E+00  9.9219E-01  3.3924E-01  0.0000E+00  5.6766E-04  2.0723E-03 -6.7934E-04  9.5589E-05  0.0000E+00
  2.9277E+00  1.2264E+00  1.2279E+00  1.1096E+00  4.5786E-01  0.0000E+00  6.1015E-04  2.1739E-03 -6.7529E-04  1.0527E-04  0.0000E+00
  5.7501E+00  1.3279E+00  1.3295E+00  1.2113E+00  5.6053E-01  0.0000E+00  6.4370E-04  2.2544E-03 -6.7245E-04  1.1251E-04  0.0000E+00
  1.7250E+01  1.7185E+00  1.7201E+00  1.6024E+00  9.5463E-01  0.0000E+00  7.5305E-04  2.5174E-03 -6.6514E-04  1.3388E-04  0.0000E+00
  1.8033E+01  1.7183E+00  1.7200E+00  1.6022E+00  9.5451E-01 -2.3873E-01  7.5451E-04  2.5213E-03 -6.6529E-04  1.3395E-04  1.2872E-12
  2.0734E+01  1.8161E+00  1.8178E+00  1.7001E+00  1.0530E+00 -1.2437E-01  7.7752E-04  2.5765E-03 -6.6402E-04  1.3808E-04  3.8446E-06
  2.9764E+01  2.1293E+00  2.1311E+00  2.0137E+00  1.3685E+00  1.9743E-01  8.4626E-04  2.7415E-03 -6.6086E-04  1.4963E-04  1.3117E-05
  4.0733E+01  2.4990E+00  2.5009E+00  2.3837E+00  1.7403E+00  5.7717E-01  9.1825E-04  2.9143E-03 -6.5839E-04  1.6067E-04  2.1919E-05
  5.2152E+01  2.8757E+00  2.8777E+00  2.7606E+00  2.1190E+00  9.6291E-01  9.8412E-04  3.0723E-03 -6.5679E-04  1.6992E-04  2.9196E-05
  6.5142E+01  3.2979E+00  3.3000E+00  3.1832E+00  2.5432E+00  1.3941E+00  1.0512E-03  3.2330E-03 -6.5572E-04  1.7860E-04  3.5930E-05
  7.7071E+01  3.6819E+00  3.6841E+00  3.5674E+00  2.9288E+00  1.7855E+00  1.1073E-03  3.3674E-03 -6.5522E-04  1.8533E-04  4.1097E-05
  9.3000E+01  4.1912E+00  4.1935E+00  4.0770E+00  3.4401E+00  2.3036E+00  1.1761E-03  3.5316E-03 -6.5503E-04  1.9298E-04  4.6892E-05
  1.0843E+02  4.6826E+00  4.6849E+00  4.5686E+00  3.9332E+00  2.8027E+00  1.2376E-03  3.6782E-03 -6.5520E-04  1.9933E-04  5.1634E-05
  1.2371E+02  5.1681E+00  5.1705E+00  5.0543E+00  4.4202E+00  3.2951E+00  1.2946E-03  3.8136E-03 -6.5562E-04  2.0482E-04  5.5694E-05
  1.4469E+02  5.8350E+00  5.8375E+00  5.7215E+00  5.0892E+00  3.9708E+00  1.3678E-03  3.9871E-03 -6.5647E-04  2.1138E-04  6.0475E-05
  1.6606E+02  6.5150E+00  6.5176E+00  6.4017E+00  5.7710E+00  4.6589E+00  1.4375E-03  4.1518E-03 -6.5757E-04  2.1716E-04  6.4632E-05
  1.8754E+02  7.2006E+00  7.2033E+00  7.0875E+00  6.4583E+00  5.3520E+00  1.5036E-03  4.3076E-03 -6.5884E-04  2.2227E-04  6.8256E-05
  2.1042E+02  7.9341E+00  7.9369E+00  7.8212E+00  7.1935E+00  6.0930E+00  1.5706E-03  4.4649E-03 -6.6031E-04  2.2711E-04  7.1640E-05
  2.3419E+02  8.6996E+00  8.7024E+00  8.5869E+00  7.9606E+00  6.8656E+00  1.6370E-03  4.6203E-03 -6.6194E-04  2.3159E-04  7.4740E-05
  2.5799E+02  9.4703E+00  9.4733E+00  9.3578E+00  8.7329E+00  7.6431E+00  1.7007E-03  4.7689E-03 -6.6363E-04  2.3563E-04  7.7493E-05
  2.8151E+02  1.0236E+01  1.0239E+01  1.0124E+01  9.5000E+00  8.4151E+00  1.7614E-03  4.9101E-03 -6.6535E-04  2.3927E-04  7.9944E-05
  3.0630E+02  1.1048E+01  1.1052E+01  1.0936E+01  1.0314E+01  9.2338E+00  1.8233E-03  5.0534E-03 -6.6719E-04  2.4276E-04  8.2270E-05
  3.3173E+02  1.1887E+01  1.1890E+01  1.1775E+01  1.1154E+01  1.0079E+01  1.8848E-03  5.1955E-03 -6.6910E-04  2.4605E-04  8.4440E-05
  3.5690E+02  1.2723E+01  1.2726E+01  1.2611E+01  1.1991E+01  1.0920E+01  1.9440E-03  5.3319E-03 -6.7101E-04  2.4906E-04  8.6399E-05
  3.8161E+02  1.3549E+01  1.3552E+01  1.3437E+01  1.2818E+01  1.1751E+01  2.0006E-03  5.4621E-03 -6.7289E-04  2.5180E-04  8.8166E-05
  4.0741E+02  1.4416E+01  1.4420E+01  1.4305E+01  1.3687E+01  1.2625E+01  2.0585E-03  5.5945E-03 -6.7485E-04  2.5446E-04  8.9867E-05
  4.3374E+02  1.5308E+01  1.5312E+01  1.5197E+01  1.4580E+01  1.3522E+01  2.1162E-03  5.7263E-03 -6.7684E-04  2.5700E-04  9.1471E-05
  4.5966E+02  1.6192E+01  1.6196E+01  1.6081E+01  1.5466E+01  1.4411E+01  2.1719E-03  5.8532E-03 -6.7880E-04  2.5934E-04  9.2936E-05
  4.8498E+02  1.7062E+01  1.7065E+01  1.6950E+01  1.6336E+01  1.5285E+01  2.2253E-03  5.9746E-03 -6.8071E-04  2.6149E-04  9.4271E-05
  5.1128E+02  1.7970E+01  1.7974E+01  1.7859E+01  1.7246E+01  1.6199E+01  2.2799E-03  6.0983E-03 -6.8268E-04  2.6361E-04  9.5569E-05
  5.3799E+02  1.8900E+01  1.8903E+01  1.8789E+01  1.8176E+01  1.7133E+01  2.3345E-03  6.2217E-03 -6.8466E-04  2.6563E-04  9.6806E-05
  5.6420E+02  1.9818E+01  1.9822E+01  1.9707E+01  1.9095E+01  1.8055E+01  2.3873E-03  6.3408E-03 -6.8660E-04  2.6752E-04  9.7945E-05
  5.8971E+02  2.0717E+01  2.0721E+01  2.0607E+01  1.9996E+01  1.8959E+01  2.4380E-03  6.4549E-03 -6.8848E-04  2.6926E-04  9.8990E-05
  6.1612E+02  2.1654E+01  2.1658E+01  2.1543E+01  2.0934E+01  1.9900E+01  2.4899E-03  6.5713E-03 -6.9041E-04  2.7098E-04  1.0002E-04
  6.4293E+02  2.2612E+01  2.2616E+01  2.2501E+01  2.1893E+01  2.0862E+01  2.5420E-03  6.6879E-03 -6.9235E-04  2.7265E-04  1.0100E-04
  6.6910E+02  2.3552E+01  2.3556E+01  2.3442E+01  2.2834E+01  2.1807E+01  2.5923E-03  6.8002E-03 -6.9423E-04  2.7420E-04  1.0191E-04
  6.9458E+02  2.4474E+01  2.4478E+01  2.4364E+01  2.3757E+01  2.2732E+01  2.6407E-03  6.9083E-03 -6.9605E-04  2.7565E-04  1.0275E-04
  7.2088E+02  2.5431E+01  2.5435E+01  2.5321E+01  2.4714E+01  2.3693E+01  2.6903E-03  7.0186E-03 -6.9791E-04  2.7708E-04  1.0358E-04
 -8.8855E+00  4.5434E-01  4.5532E-01  3.3573E-01  0.0000E+00  0.0000E+00  4.5095E-05  1.0219E-03 -8.3821E-04  0.0000E+00  0.0000E+00
 -9.2775E+00  4.8613E-01  4.8722E-01  3.6811E-01  0.0000E+00  0.0000E+00  1.4043E-04  1.2339E-03 -8.1008E-04  0.0000E+00  0.0000E+00
 -9.3308E+00  5.1896E-01  5.2013E-01  4.0136E-01  0.0000E+00  0.0000E+00  2.1023E-04  1.3916E-03 -7.9199E-04  0.0000E+00  0.0000E+00
 -8.9294E+00  5.7802E-01  5.7929E-01  4.6094E-01  0.0000E+00  0.0000E+00  3.0255E-04  1.6030E-03 -7.7115E-04  0.0000E+00  0.0000E+00
 -8.5028E+00  5.7800E-01  5.7928E-01  4.6095E-01 -2.0141E-01  0.0000E+00  3.0536E-04  1.6114E-03 -7.7176E-04  6.7159E-11  0.0000E+00
 -7.7790E+00  6.4872E-01  6.5009E-01  5.3208E-01 -1.2532E-01  0.0000E+00  3.8162E-04  1.7859E-03 -7.5637E-04  2.6108E-05  0.0000E+00
 -6.5397E+00  7.3018E-01  7.3164E-01  6.1391E-01 -4.1279E-02  0.0000E+00  4.5411E-04  1.9533E-03 -7.4370E-04  4.7763E-05  0.0000E+00
 -5.0184E+00  8.1217E-01  8.1371E-01  6.9622E-01  4.2872E-02  0.0000E+00  5.1570E-04  2.0964E-03 -7.3424E-04  6.4767E-05  0.0000E+00
 -3.1229E+00  9.0195E-01  9.0356E-01  7.8628E-01  1.3467E-01  0.0000E+00  5.7410E-04  2.2329E-03 -7.2631E-04  7.9773E-05  0.0000E+00
 -6.0132E-01  1.0101E+00  1.0118E+00  8.9477E-01  2.4496E-01  0.0000E+00  6.3553E-04  2.3772E-03 -7.1899E-04  9.4443E-05  0.0000E+00
  2.0421E+00  1.1156E+00  1.1173E+00  1.0005E+00  3.5218E-01  0.0000E+00  6.8856E-04  2.5021E-03 -7.1345E-04  1.0625E-04  0.0000E+00
  5.0324E+00  1.2285E+00  1.2303E+00  1.1136E+00  4.6676E-01  0.0000E+00  7.3950E-04  2.6224E-03 -7.0878E-04  1.1688E-04  0.0000E+00
  7.7119E+00  1.3258E+00  1.3277E+00  1.2111E+00  5.6538E-01  0.0000E+00  7.7974E-04  2.7176E-03 -7.0549E-04  1.2481E-04  0.0000E+00
  1.8530E+01  1.6967E+00  1.6987E+00  1.5825E+00  9.4049E-01  0.0000E+00  9.1093E-04  3.0289E-03 -6.9701E-04  1.4810E-04  0.0000E+00
  1.9253E+01  1.6965E+00  1.6985E+00  1.5823E+00  9.4034E-01 -2.1562E-01  9.1268E-04  3.0334E-03 -6.9718E-04  1.4817E-04  1.4233E-12
  2.1774E+01  1.7887E+00  1.7907E+00  1.6746E+00  1.0334E+00 -1.0715E-01  9.4029E-04  3.0988E-03 -6.9571E-04  1.5265E-04  4.2502E-06
  3.0157E+01  2.0827E+00  2.0848E+00  1.9689E+00  1.3299E+00  1.9654E-01  1.0227E-03  3.2937E-03 -6.9204E-04  1.6514E-04  1.4478E-05
  4.0278E+01  2.4275E+00  2.4298E+00  2.3141E+00  1.6773E+00  5.5254E-01  1.1091E-03  3.4978E-03 -6.8916E-04  1.7704E-04  2.4152E-05
  5.0755E+01  2.7770E+00  2.7794E+00  2.6639E+00  2.0291E+00  9.1205E-01  1.1881E-03  3.6843E-03 -6.8729E-04  1.8696E-04  3.2125E-05
  6.2614E+01  3.1670E+00  3.1695E+00  3.0542E+00  2.4214E+00  1.3119E+00  1.2686E-03  3.8738E-03 -6.8602E-04  1.9622E-04  3.9476E-05
  7.3457E+01  3.5203E+00  3.5229E+00  3.4077E+00  2.7765E+00  1.6732E+00  1.3360E-03  4.0323E-03 -6.8540E-04  2.0338E-04  4.5101E-05
  8.7875E+01  3.9870E+00  3.9897E+00  3.8746E+00  3.2454E+00  2.1495E+00  1.4185E-03  4.2258E-03 -6.8513E-04  2.1148E-04  5.1389E-05
  1.0179E+02  4.4356E+00  4.4384E+00  4.3235E+00  3.6960E+00  2.6065E+00  1.4923E-03  4.3985E-03 -6.8527E-04  2.1817E-04  5.6518E-05
  1.1551E+02  4.8774E+00  4.8803E+00  4.7655E+00  4.1396E+00  3.0559E+00  1.5607E-03  4.5580E-03 -6.8570E-04  2.2394E-04  6.0895E-05
  1.3429E+02  5.4824E+00  5.4853E+00  5.3707E+00  4.7467E+00  3.6702E+00  1.6484E-03  4.7621E-03 -6.8660E-04  2.3079E-04  6.6032E-05
  1.5334E+02  6.0970E+00  6.1001E+00  5.9855E+00  5.3634E+00  4.2936E+00  1.7320E-03  4.9558E-03 -6.8779E-04  2.3680E-04  7.0483E-05
  1.7242E+02  6.7148E+00  6.7180E+00  6.6035E+00  5.9831E+00  4.9195E+00  1.8113E-03  5.1390E-03 -6.8916E-04  2.4209E-04  7.4348E-05
  1.9268E+02  7.3739E+00  7.3771E+00  7.2628E+00  6.6441E+00  5.5866E+00  1.8915E-03  5.3238E-03 -6.9077E-04  2.4707E-04  7.7945E-05
  2.1366E+02  8.0597E+00  8.0631E+00  7.9488E+00  7.3318E+00  6.2801E+00  1.9710E-03  5.5063E-03 -6.9254E-04  2.5167E-04  8.1228E-05
  2.3461E+02  8.7485E+00  8.7520E+00  8.6378E+00  8.0223E+00  6.9762E+00  2.0473E-03  5.6807E-03 -6.9439E-04  2.5579E-04  8.4132E-05
  2.5525E+02  9.4312E+00  9.4347E+00  9.3207E+00  8.7066E+00  7.6656E+00  2.1200E-03  5.8463E-03 -6.9627E-04  2.5949E-04  8.6710E-05
  2.7696E+02  1.0154E+01  1.0157E+01  1.0043E+01  9.4309E+00  8.3949E+00  2.1939E-03  6.0144E-03 -6.9830E-04  2.6302E-04  8.9147E-05
  2.9917E+02  1.0898E+01  1.0902E+01  1.0788E+01  1.0177E+01  9.1460E+00  2.2675E-03  6.1810E-03 -7.0039E-04  2.6634E-04  9.1412E-05
  3.2110E+02  1.1638E+01  1.1642E+01  1.1528E+01  1.0919E+01  9.8922E+00  2.3383E-03  6.3408E-03 -7.0248E-04  2.6935E-04  9.3450E-05
  3.4258E+02  1.2368E+01  1.2372E+01  1.2259E+01  1.1650E+01  1.0628E+01  2.4060E-03  6.4933E-03 -7.0454E-04  2.7209E-04  9.5282E-05
  3.6497E+02  1.3134E+01  1.3138E+01  1.3025E+01  1.2417E+01  1.1400E+01  2.4750E-03  6.6483E-03 -7.0669E-04  2.7474E-04  9.7039E-05
  3.8776E+02  1.3920E+01  1.3924E+01  1.3810E+01  1.3204E+01  1.2191E+01  2.5439E-03  6.8025E-03 -7.0887E-04  2.7725E-04  9.8691E-05
  4.1016E+02  1.4697E+01  1.4701E+01  1.4588E+01  1.3983E+01  1.2974E+01  2.6104E-03  6.9509E-03 -7.1102E-04  2.7956E-04  1.0019E-04
  4.3199E+02  1.5460E+01  1.5464E+01  1.5351E+01  1.4747E+01  1.3742E+01  2.6741E-03  7.0928E-03 -7.1311E-04  2.8167E-04  1.0156E-04
  4.5463E+02  1.6257E+01  1.6261E+01  1.6148E+01  1.5545E+01  1.4543E+01  2.7392E-03  7.2375E-03 -7.1526E-04  2.8374E-04  1.0288E-04
  4.7758E+02  1.7070E+01  1.7074E+01  1.6961E+01  1.6359E+01  1.5361E+01  2.8043E-03  7.3817E-03 -7.1744E-04  2.8571E-04  1.0414E-04
  5.0007E+02  1.7872E+01  1.7877E+01  1.7763E+01  1.7163E+01  1.6168E+01  2.8672E-03  7.5207E-03 -7.1956E-04  2.8754E-04  1.0529E-04
  5.2192E+02  1.8657E+01  1.8662E+01  1.8548E+01  1.7949E+01  1.6958E+01  2.9277E-03  7.6539E-03 -7.2161E-04  2.8923E-04  1.0634E-04
  5.4451E+02  1.9474E+01  1.9478E+01  1.9365E+01  1.8766E+01  1.7779E+01  2.9895E-03  7.7898E-03 -7.2372E-04  2.9088E-04  1.0738E-04
  5.6740E+02  2.0307E+01  2.0312E+01  2.0198E+01  1.9601E+01  1.8617E+01  3.0514E-03  7.9258E-03 -7.2584E-04  2.9248E-04  1.0836E-04
  5.8971E+02  2.1124E+01  2.1129E+01  2.1016E+01  2.0419E+01  1.9438E+01  3.1113E-03  8.0568E-03 -7.2789E-04  2.9396E-04  1.0927E-04
  6.1141E+02  2.1924E+01  2.1929E+01  2.1816E+01  2.1220E+01  2.0242E+01  3.1689E-03  8.1828E-03 -7.2988E-04  2.9534E-04  1.1011E-04
  6.3377E+02  2.2754E+01  2.2759E+01  2.2645E+01  2.2051E+01  2.1076E+01  3.2279E-03  8.3114E-03 -7.3191E-04  2.9670E-04  1.1093E-04
 -7.3838E+00  4.4887E-01  4.5002E-01  3.3174E-01  0.0000E+00  0.0000E+00  6.3958E-05  1.2173E-03 -8.8104E-04  0.0000E+00  0.0000E+00
 -7.7307E+00  4.8497E-01  4.8625E-01  3.6844E-01  0.0000E+00  0.0000E+00  1.7420E-04  1.4610E-03 -8.4945E-04  0.0000E+00  0.0000E+00
 -7.7443E+00  5.2055E-01  5.2192E-01  4.0444E-01  0.0000E+00  0.0000E+00  2.5494E-04  1.6420E-03 -8.2918E-04  0.0000E+00  0.0000E+00
 -7.2913E+00  5.8250E-01  5.8400E-01  4.6692E-01  0.0000E+00  0.0000E+00  3.6179E-04  1.8846E-03 -8.0589E-04  0.0000E+00  0.0000E+00
 -6.8777E+00  5.8245E-01  5.8395E-01  4.6689E-01 -1.9169E-01  0.0000E+00  3.6506E-04  1.8943E-03 -8.0653E-04  7.3088E-11  0.0000E+00
 -6.1251E+00  6.5442E-01  6.5603E-01  5.3927E-01 -1.1393E-01  0.0000E+00  4.5324E-04  2.0942E-03 -7.8940E-04  2.8376E-05  0.0000E+00
 -4.8771E+00  7.3620E-01  7.3790E-01  6.2142E-01 -2.9291E-02  0.0000E+00  5.3708E-04  2.2858E-03 -7.7532E-04  5.1834E-05  0.0000E+00
 -3.3677E+00  8.1766E-01  8.1945E-01  7.0319E-01  5.4565E-02  0.0000E+00  6.0834E-04  2.4497E-03 -7.6483E-04  7.0198E-05  0.0000E+00
 -1.5055E+00  9.0615E-01  9.0803E-01  7.9197E-01  1.4529E-01  0.0000E+00  6.7594E-04  2.6059E-03 -7.5604E-04  8.6361E-05  0.0000E+00
  9.5193E-01  1.0121E+00  1.0140E+00  8.9817E-01  2.5352E-01  0.0000E+00  7.4707E-04  2.7709E-03 -7.4795E-04  1.0212E-04  0.0000E+00
  3.5116E+00  1.1147E+00  1.1167E+00  1.0010E+00  3.5811E-01  0.0000E+00  8.0848E-04  2.9137E-03 -7.4182E-04  1.1478E-04  0.0000E+00
  6.3917E+00  1.2240E+00  1.2261E+00  1.1106E+00  4.6929E-01  0.0000E+00  8.6750E-04  3.0513E-03 -7.3666E-04  1.2613E-04  0.0000E+00
  8.9619E+00  1.3179E+00  1.3201E+00  1.2047E+00  5.6463E-01  0.0000E+00  9.1413E-04  3.1601E-03 -7.3304E-04  1.3460E-04  0.0000E+00
  1.9265E+01  1.6735E+00  1.6758E+00  1.5608E+00  9.2479E-01  0.0000E+00  1.0662E-03  3.5157E-03 -7.2370E-04  1.5934E-04  0.0000E+00
  1.9943E+01  1.6732E+00  1.6756E+00  1.5605E+00  9.2462E-01 -1.9883E-01  1.0682E-03  3.5208E-03 -7.2388E-04  1.5941E-04  1.5308E-12
  2.2329E+01  1.7611E+00  1.7635E+00  1.6485E+00  1.0134E+00 -9.4951E-02  1.1002E-03  3.5954E-03 -7.2227E-04  1.6415E-04  4.5706E-06
  3.0231E+01  2.0404E+00  2.0429E+00  1.9281E+00  1.2955E+00  1.9476E-01  1.1958E-03  3.8178E-03 -7.1824E-04  1.7735E-04  1.5548E-05
  3.9724E+01  2.3665E+00  2.3692E+00  2.2546E+00  1.6244E+00  5.3270E-01  1.2958E-03  4.0506E-03 -7.1508E-04  1.8987E-04  2.5903E-05
  4.9507E+01  2.6958E+00  2.6985E+00  2.5841E+00  1.9561E+00  8.7244E-01  1.3874E-03  4.2632E-03 -7.1303E-04  2.0027E-04  3.4412E-05
  6.0536E+01  3.0618E+00  3.0646E+00  2.9504E+00  2.3246E+00  1.2488E+00  1.4806E-03  4.4791E-03 -7.1164E-04  2.0993E-04  4.2237E-05
  7.0585E+01  3.3923E+00  3.3952E+00  3.2811E+00  2.6571E+00  1.5878E+00  1.5586E-03  4.6595E-03 -7.1097E-04  2.1738E-04  4.8209E-05
  8.3902E+01  3.8276E+00  3.8307E+00  3.7166E+00  3.0948E+00  2.0331E+00  1.6542E-03  4.8799E-03 -7.1067E-04  2.2578E-04  5.4867E-05
  9.6708E+01  4.2448E+00  4.2480E+00  4.1341E+00  3.5141E+00  2.4591E+00  1.7396E-03  5.0763E-03 -7.1083E-04  2.3269E-04  6.0283E-05
  1.0930E+02  4.6546E+00  4.6579E+00  4.5441E+00  3.9258E+00  2.8769E+00  1.8187E-03  5.2576E-03 -7.1129E-04  2.3862E-04  6.4893E-05
  1.2649E+02  5.2143E+00  5.2177E+00  5.1040E+00  4.4879E+00  3.4464E+00  1.9202E-03  5.4897E-03 -7.1228E-04  2.4565E-04  7.0289E-05
  1.4387E+02  5.7814E+00  5.7849E+00  5.6713E+00  5.0572E+00  4.0226E+00  2.0169E-03  5.7098E-03 -7.1356E-04  2.5179E-04  7.4949E-05
  1.6123E+02  6.3500E+00  6.3536E+00  6.2401E+00  5.6278E+00  4.5996E+00  2.1085E-03  5.9178E-03 -7.1506E-04  2.5716E-04  7.8984E-05
  1.7961E+02  6.9551E+00  6.9588E+00  6.8454E+00  6.2350E+00  5.2131E+00  2.2013E-03  6.1275E-03 -7.1680E-04  2.6221E-04  8.2726E-05
  1.9860E+02  7.5834E+00  7.5873E+00  7.4739E+00  6.8653E+00  5.8494E+00  2.2931E-03  6.3346E-03 -7.1872E-04  2.6684E-04  8.6132E-05
  2.1751E+02  8.2131E+00  8.2171E+00  8.1038E+00  7.4968E+00  6.4866E+00  2.3812E-03  6.5323E-03 -7.2073E-04  2.7098E-04  8.9135E-05
  2.3610E+02  8.8360E+00  8.8401E+00  8.7269E+00  8.1215E+00  7.1165E+00  2.4650E-03  6.7201E-03 -7.2276E-04  2.7468E-04  9.1793E-05
  2.5561E+02  9.4942E+00  9.4983E+00  9.3852E+00  8.7813E+00  7.7816E+00  2.5504E-03  6.9105E-03 -7.2494E-04  2.7819E-04  9.4299E-05
  2.7553E+02  1.0171E+01  1.0175E+01  1.0062E+01  9.4599E+00  8.4653E+00  2.6352E-03  7.0993E-03 -7.2720E-04  2.8148E-04  9.6620E-05
  2.9516E+02  1.0843E+01  1.0847E+01  1.0734E+01  1.0133E+01  9.1433E+00  2.7168E-03  7.2802E-03 -7.2946E-04  2.8446E-04  9.8703E-05
  3.1436E+02  1.1504E+01  1.1509E+01  1.1396E+01  1.0796E+01  9.8107E+00  2.7948E-03  7.4527E-03 -7.3167E-04  2.8716E-04  1.0057E-04
  3.3432E+02  1.2197E+01  1.2202E+01  1.2089E+01  1.1491E+01  1.0510E+01  2.8743E-03  7.6280E-03 -7.3398E-04  2.8975E-04  1.0235E-04
  3.5462E+02  1.2907E+01  1.2911E+01  1.2799E+01  1.2202E+01  1.1225E+01  2.9536E-03  7.8025E-03 -7.3634E-04  2.9221E-04  1.0403E-04
  3.7452E+02  1.3608E+01  1.3613E+01  1.3500E+01  1.2904E+01  1.1932E+01  3.0301E-03  7.9702E-03 -7.3864E-04  2.9445E-04  1.0554E-04
  3.9390E+02  1.4296E+01  1.4300E+01  1.4187E+01  1.3593E+01  1.2624E+01  3.1034E-03  8.1306E-03 -7.4089E-04  2.9650E-04  1.0692E-04
  4.1396E+02  1.5012E+01  1.5017E+01  1.4904E+01  1.4311E+01  1.3346E+01  3.1783E-03  8.2939E-03 -7.4320E-04  2.9849E-04  1.0824E-04
  4.3427E+02  1.5743E+01  1.5748E+01  1.5635E+01  1.5043E+01  1.4082E+01  3.2531E-03  8.4568E-03 -7.4553E-04  3.0039E-04  1.0950E-04
  4.5414E+02  1.6463E+01  1.6468E+01  1.6355E+01  1.5764E+01  1.4807E+01  3.3254E-03  8.6137E-03 -7.4780E-04  3.0214E-04  1.1065E-04
  4.7342E+02  1.7167E+01  1.7172E+01  1.7059E+01  1.6469E+01  1.5515E+01  3.3948E-03  8.7640E-03 -7.5000E-04  3.0375E-04  1.1170E-04
  4.9332E+02  1.7898E+01  1.7903E+01  1.7790E+01  1.7201E+01  1.6251E+01  3.4657E-03  8.9174E-03 -7.5225E-04  3.0532E-04  1.1272E-04
  5.1347E+02  1.8643E+01  1.8648E+01  1.8536E+01  1.7948E+01  1.7001E+01  3.5368E-03  9.0707E-03 -7.5452E-04  3.0683E-04  1.1369E-04
  5.3308E+02  1.9373E+01  1.9378E+01  1.9266E+01  1.8679E+01  1.7736E+01  3.6055E-03  9.2185E-03 -7.5672E-04  3.0823E-04  1.1459E-04
  5.5212E+02  2.0087E+01  2.0093E+01  1.9980E+01  1.9394E+01  1.8454E+01  3.6716E-03  9.3604E-03 -7.5884E-04  3.0952E-04  1.1541E-04
  5.7173E+02  2.0827E+01  2.0832E+01  2.0720E+01  2.0135E+01  1.9198E+01  3.7392E-03  9.5054E-03 -7.6101E-04  3.1080E-04  1.1622E-04
 -4.4092E+00  4.3126E-01  4.3311E-01  3.1896E-01  0.0000E+00  0.0000E+00  1.3912E-04  1.9912E-03 -1.0275E-03  0.0000E+00  0.0000E+00
 -4.6235E+00  4.7361E-01  4.7564E-01  3.6190E-01  0.0000E+00  0.0000E+00  3.0698E-04  2.3562E-03 -9.8349E-04  0.0000E+00  0.0000E+00
 -4.5262E+00  5.1264E-01  5.1481E-01  4.0134E-01  0.0000E+00  0.0000E+00  4.3003E-04  2.6269E-03 -9.5554E-04  0.0000E+00  0.0000E+00
 -3.9383E+00  5.7709E-01  5.7944E-01  4.6632E-01  0.0000E+00  0.0000E+00  5.9310E-04  2.9890E-03 -9.2367E-04  0.0000E+00  0.0000E+00
 -3.5590E+00  5.7696E-01  5.7933E-01  4.6622E-01 -1.6755E-01  0.0000E+00  5.9813E-04  3.0035E-03 -9.2441E-04  9.3665E-11  0.0000E+00
 -2.7363E+00  6.4783E-01  6.5035E-01  5.3749E-01 -9.0170E-02  0.0000E+00  7.3245E-04  3.3007E-03 -9.0127E-04  3.6221E-05  0.0000E+00
 -1.4813E+00  7.2617E-01  7.2883E-01  6.1620E-01 -8.3851E-03  0.0000E+00  8.6026E-04  3.5853E-03 -8.8238E-04  6.5846E-05  0.0000E+00
 -2.6911E-02  8.0253E-01  8.0532E-01  6.9286E-01  7.0846E-02  0.0000E+00  9.6901E-04  3.8283E-03 -8.6840E-04  8.8822E-05  0.0000E+00
  1.7158E+00  8.8404E-01  8.8695E-01  7.7464E-01  1.5503E-01  0.0000E+00  1.0723E-03  4.0598E-03 -8.5678E-04  1.0887E-04  0.0000E+00
  3.9607E+00  9.8005E-01  9.8308E-01  8.7093E-01  2.5379E-01  0.0000E+00  1.1810E-03  4.3040E-03 -8.4612E-04  1.2826E-04  0.0000E+00
  6.2538E+00  1.0718E+00  1.0749E+00  9.6292E-01  3.4788E-01  0.0000E+00  1.2750E-03  4.5153E-03 -8.3811E-04  1.4369E-04  0.0000E+00
  8.7924E+00  1.1684E+00  1.1716E+00  1.0597E+00  4.4667E-01  0.0000E+00  1.3654E-03  4.7187E-03 -8.3141E-04  1.5743E-04  0.0000E+00
  1.1029E+01  1.2506E+00  1.2539E+00  1.1421E+00  5.3055E-01  0.0000E+00  1.4369E-03  4.8794E-03 -8.2672E-04  1.6761E-04  0.0000E+00
