 # Mon Nov 10 18:17:11 2008
 # MSTW 2008 NNLO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.40
 # mBottom = 4.75
 # alphaS(1GeV) = 0.45077
 # alphaS(MZ) = 0.11707
 # alphaSorder,alphaSnfmax = 2, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv         xcv         xbv
 -1.5731E+01  6.4698E-01  6.5561E-01  3.0900E-01 -1.4030E-01  0.0000E+00  3.2502E-04  8.9990E-03 -7.8054E-04  3.6224E-05  0.0000E+00
 -1.4525E+01  7.0337E-01  7.1211E-01  3.6699E-01 -8.2731E-02  0.0000E+00  3.7028E-04  9.1681E-03 -7.7395E-04  4.9277E-05  0.0000E+00
 -1.2863E+01  7.7035E-01  7.7921E-01  4.3546E-01 -1.4613E-02  0.0000E+00  4.1333E-04  9.3280E-03 -7.6840E-04  6.0877E-05  0.0000E+00
 -1.0508E+01  8.5638E-01  8.6536E-01  5.2303E-01  7.2625E-02  0.0000E+00  4.5874E-04  9.4956E-03 -7.6327E-04  7.2295E-05  0.0000E+00
 -7.9378E+00  9.4436E-01  9.5344E-01  6.1230E-01  1.6165E-01  0.0000E+00  4.9803E-04  9.6396E-03 -7.5937E-04  8.1545E-05  0.0000E+00
 -4.9492E+00  1.0421E+00  1.0513E+00  7.1128E-01  2.6041E-01  0.0000E+00  5.3587E-04  9.7773E-03 -7.5608E-04  8.9914E-05  0.0000E+00
 -2.2219E+00  1.1287E+00  1.1379E+00  7.9879E-01  3.4778E-01  0.0000E+00  5.6580E-04  9.8856E-03 -7.5376E-04  9.6195E-05  0.0000E+00
  9.0260E+00  1.4729E+00  1.4824E+00  1.1459E+00  6.9457E-01  0.0000E+00  6.6367E-04  1.0235E-02 -7.4776E-04  1.1479E-04  0.0000E+00
  9.8123E+00  1.4729E+00  1.4824E+00  1.1460E+00  6.9461E-01 -2.5331E-01  6.6501E-04  1.0241E-02 -7.4790E-04  1.1485E-04  1.1283E-12
  1.2396E+01  1.5611E+00  1.5706E+00  1.2348E+00  7.8332E-01 -1.5203E-01  6.8564E-04  1.0312E-02 -7.4683E-04  1.1846E-04  3.3682E-06
  2.1451E+01  1.8463E+00  1.8559E+00  1.5217E+00  1.0701E+00  1.3645E-01  7.4751E-04  1.0527E-02 -7.4422E-04  1.2857E-04  1.1493E-05
  3.2485E+01  2.1875E+00  2.1974E+00  1.8647E+00  1.4131E+00  4.8241E-01  8.1248E-04  1.0748E-02 -7.4215E-04  1.3827E-04  1.9232E-05
  4.4004E+01  2.5394E+00  2.5493E+00  2.2181E+00  1.7664E+00  8.3852E-01  8.7205E-04  1.0949E-02 -7.4080E-04  1.4643E-04  2.5652E-05
  5.7129E+01  2.9374E+00  2.9475E+00  2.6176E+00  2.1660E+00  1.2409E+00  9.3283E-04  1.1150E-02 -7.3987E-04  1.5410E-04  3.1608E-05
  6.9195E+01  3.3020E+00  3.3122E+00  2.9834E+00  2.5319E+00  1.6091E+00  9.8382E-04  1.1317E-02 -7.3941E-04  1.6007E-04  3.6191E-05
  8.5317E+01  3.7886E+00  3.7990E+00  3.4715E+00  3.0201E+00  2.1001E+00  1.0464E-03  1.1519E-02 -7.3919E-04  1.6687E-04  4.1344E-05
  1.0094E+02  4.2607E+00  4.2712E+00  3.9448E+00  3.4936E+00  2.5761E+00  1.1024E-03  1.1698E-02 -7.3927E-04  1.7252E-04  4.5572E-05
  1.1641E+02  4.7292E+00  4.7397E+00  4.4144E+00  3.9633E+00  3.0481E+00  1.1544E-03  1.1862E-02 -7.3955E-04  1.7743E-04  4.9200E-05
  1.3766E+02  5.3755E+00  5.3862E+00  5.0621E+00  4.6112E+00  3.6990E+00  1.2213E-03  1.2070E-02 -7.4016E-04  1.8330E-04  5.3483E-05
  1.5929E+02  6.0369E+00  6.0478E+00  5.7249E+00  5.2743E+00  4.3648E+00  1.2851E-03  1.2265E-02 -7.4097E-04  1.8850E-04  5.7218E-05
  1.8103E+02  6.7061E+00  6.7170E+00  6.3952E+00  5.9448E+00  5.0379E+00  1.3457E-03  1.2449E-02 -7.4191E-04  1.9310E-04  6.0481E-05
  2.0419E+02  7.4239E+00  7.4349E+00  7.1142E+00  6.6640E+00  5.7597E+00  1.4072E-03  1.2632E-02 -7.4302E-04  1.9746E-04  6.3536E-05
  2.2823E+02  8.1746E+00  8.1858E+00  7.8661E+00  7.4162E+00  6.5145E+00  1.4682E-03  1.2812E-02 -7.4424E-04  2.0152E-04  6.6341E-05
  2.5230E+02  8.9323E+00  8.9435E+00  8.6247E+00  8.1752E+00  7.2759E+00  1.5268E-03  1.2983E-02 -7.4552E-04  2.0518E-04  6.8837E-05
  2.7606E+02  9.6861E+00  9.6975E+00  9.3795E+00  8.9303E+00  8.0332E+00  1.5827E-03  1.3144E-02 -7.4682E-04  2.0848E-04  7.1065E-05
  3.0111E+02  1.0487E+01  1.0499E+01  1.0182E+01  9.7327E+00  8.8379E+00  1.6397E-03  1.3306E-02 -7.4821E-04  2.1167E-04  7.3184E-05
  3.2681E+02  1.1315E+01  1.1327E+01  1.1011E+01  1.0562E+01  9.6697E+00  1.6964E-03  1.3466E-02 -7.4965E-04  2.1467E-04  7.5163E-05
  3.5222E+02  1.2141E+01  1.2153E+01  1.1838E+01  1.1389E+01  1.0499E+01  1.7511E-03  1.3619E-02 -7.5109E-04  2.1742E-04  7.6955E-05
  3.7717E+02  1.2958E+01  1.2970E+01  1.2655E+01  1.2207E+01  1.1319E+01  1.8034E-03  1.3764E-02 -7.5251E-04  2.1993E-04  7.8574E-05
  4.0320E+02  1.3818E+01  1.3830E+01  1.3516E+01  1.3068E+01  1.2182E+01  1.8569E-03  1.3911E-02 -7.5398E-04  2.2238E-04  8.0136E-05
  4.2977E+02  1.4702E+01  1.4714E+01  1.4401E+01  1.3953E+01  1.3069E+01  1.9103E-03  1.4056E-02 -7.5549E-04  2.2471E-04  8.1611E-05
  4.5591E+02  1.5579E+01  1.5591E+01  1.5278E+01  1.4831E+01  1.3949E+01  1.9619E-03  1.4195E-02 -7.5696E-04  2.2687E-04  8.2961E-05
  4.8143E+02  1.6442E+01  1.6454E+01  1.6142E+01  1.5695E+01  1.4815E+01  2.0114E-03  1.4328E-02 -7.5839E-04  2.2886E-04  8.4193E-05
  5.0794E+02  1.7344E+01  1.7357E+01  1.7045E+01  1.6599E+01  1.5720E+01  2.0621E-03  1.4462E-02 -7.5986E-04  2.3081E-04  8.5394E-05
  5.3485E+02  1.8268E+01  1.8280E+01  1.7969E+01  1.7523E+01  1.6646E+01  2.1128E-03  1.4595E-02 -7.6135E-04  2.3269E-04  8.6540E-05
  5.6126E+02  1.9181E+01  1.9193E+01  1.8883E+01  1.8437E+01  1.7562E+01  2.1618E-03  1.4724E-02 -7.6279E-04  2.3444E-04  8.7597E-05
  5.8695E+02  2.0075E+01  2.0088E+01  1.9778E+01  1.9333E+01  1.8459E+01  2.2090E-03  1.4846E-02 -7.6419E-04  2.3606E-04  8.8569E-05
  6.1354E+02  2.1007E+01  2.1020E+01  2.0711E+01  2.0266E+01  1.9394E+01  2.2572E-03  1.4971E-02 -7.6562E-04  2.3767E-04  8.9524E-05
  6.4054E+02  2.1961E+01  2.1973E+01  2.1665E+01  2.1220E+01  2.0350E+01  2.3056E-03  1.5095E-02 -7.6706E-04  2.3922E-04  9.0440E-05
  6.6688E+02  2.2897E+01  2.2910E+01  2.2601E+01  2.2157E+01  2.1289E+01  2.3525E-03  1.5214E-02 -7.6846E-04  2.4068E-04  9.1293E-05
  6.9252E+02  2.3815E+01  2.3828E+01  2.3520E+01  2.3076E+01  2.2209E+01  2.3976E-03  1.5328E-02 -7.6980E-04  2.4203E-04  9.2080E-05
  7.1898E+02  2.4768E+01  2.4781E+01  2.4474E+01  2.4030E+01  2.3165E+01  2.4438E-03  1.5444E-02 -7.7118E-04  2.4338E-04  9.2859E-05
 -1.2965E+01  5.4737E-01  5.5586E-01  2.0960E-01  0.0000E+00  0.0000E+00  4.3442E-05  8.5303E-03 -8.9497E-04  0.0000E+00  0.0000E+00
 -1.4095E+01  5.4102E-01  5.4971E-01  2.0606E-01  0.0000E+00  0.0000E+00  1.2471E-04  8.8248E-03 -8.7265E-04  0.0000E+00  0.0000E+00
 -1.4641E+01  5.4652E-01  5.5536E-01  2.1358E-01  0.0000E+00  0.0000E+00  1.8475E-04  9.0419E-03 -8.5816E-04  0.0000E+00  0.0000E+00
 -1.4829E+01  5.7047E-01  5.7951E-01  2.4014E-01  0.0000E+00  0.0000E+00  2.6481E-04  9.3297E-03 -8.4130E-04  0.0000E+00  0.0000E+00
 -1.4457E+01  5.7048E-01  5.7953E-01  2.4029E-01 -2.2340E-01  0.0000E+00  2.6736E-04  9.3431E-03 -8.4185E-04  5.6962E-11  0.0000E+00
 -1.4102E+01  6.1302E-01  6.2222E-01  2.8483E-01 -1.7746E-01  0.0000E+00  3.3398E-04  9.5751E-03 -8.2922E-04  2.2070E-05  0.0000E+00
 -1.3139E+01  6.6820E-01  6.7754E-01  3.4188E-01 -1.2029E-01  0.0000E+00  3.9762E-04  9.7963E-03 -8.1884E-04  4.0450E-05  0.0000E+00
 -1.1811E+01  7.2840E-01  7.3788E-01  4.0364E-01 -5.8395E-02  0.0000E+00  4.5193E-04  9.9839E-03 -8.1104E-04  5.4954E-05  0.0000E+00
 -1.0065E+01  7.9806E-01  8.0766E-01  4.7474E-01  1.2863E-02  0.0000E+00  5.0361E-04  1.0161E-02 -8.0447E-04  6.7808E-05  0.0000E+00
 -7.6632E+00  8.8574E-01  8.9546E-01  5.6389E-01  1.0221E-01  0.0000E+00  5.5816E-04  1.0347E-02 -7.9838E-04  8.0425E-05  0.0000E+00
 -5.0946E+00  9.7404E-01  9.8387E-01  6.5344E-01  1.9195E-01  0.0000E+00  6.0538E-04  1.0507E-02 -7.9374E-04  9.0620E-05  0.0000E+00
 -2.1508E+00  1.0710E+00  1.0809E+00  7.5158E-01  2.9029E-01  0.0000E+00  6.5087E-04  1.0660E-02 -7.8980E-04  9.9821E-05  0.0000E+00
  5.0848E-01  1.1561E+00  1.1661E+00  8.3761E-01  3.7649E-01  0.0000E+00  6.8687E-04  1.0780E-02 -7.8701E-04  1.0671E-04  0.0000E+00
  1.1303E+01  1.4899E+00  1.5002E+00  1.1742E+00  7.1374E-01  0.0000E+00  8.0465E-04  1.1168E-02 -7.7973E-04  1.2703E-04  0.0000E+00
  1.2038E+01  1.4898E+00  1.5001E+00  1.1742E+00  7.1374E-01 -2.2995E-01  8.0624E-04  1.1174E-02 -7.7988E-04  1.2709E-04  1.2480E-12
  1.4486E+01  1.5744E+00  1.5847E+00  1.2593E+00  7.9901E-01 -1.3214E-01  8.3106E-04  1.1254E-02 -7.7858E-04  1.3102E-04  3.7249E-06
  2.3008E+01  1.8462E+00  1.8567E+00  1.5328E+00  1.0730E+00  1.4449E-01  9.0551E-04  1.1492E-02 -7.7534E-04  1.4199E-04  1.2692E-05
  3.3301E+01  2.1689E+00  2.1795E+00  1.8572E+00  1.3978E+00  4.7329E-01  9.8369E-04  1.1739E-02 -7.7273E-04  1.5249E-04  2.1208E-05
  4.3966E+01  2.4991E+00  2.5099E+00  2.1889E+00  1.7300E+00  8.0912E-01  1.0554E-03  1.1962E-02 -7.7096E-04  1.6127E-04  2.8250E-05
  5.6039E+01  2.8705E+00  2.8814E+00  2.5617E+00  2.1034E+00  1.1860E+00  1.1286E-03  1.2186E-02 -7.6968E-04  1.6950E-04  3.4765E-05
  6.7079E+01  3.2089E+00  3.2200E+00  2.9013E+00  2.4435E+00  1.5291E+00  1.1899E-03  1.2372E-02 -7.6896E-04  1.7588E-04  3.9764E-05
  8.1753E+01  3.6585E+00  3.6697E+00  3.3523E+00  2.8950E+00  1.9842E+00  1.2652E-03  1.2597E-02 -7.6848E-04  1.8312E-04  4.5369E-05
  9.5905E+01  4.0926E+00  4.1040E+00  3.7877E+00  3.3309E+00  2.4233E+00  1.3327E-03  1.2796E-02 -7.6837E-04  1.8911E-04  4.9954E-05
  1.0986E+02  4.5218E+00  4.5333E+00  4.2179E+00  3.7617E+00  2.8570E+00  1.3952E-03  1.2978E-02 -7.6850E-04  1.9430E-04  5.3877E-05
  1.2895E+02  5.1116E+00  5.1231E+00  4.8090E+00  4.3534E+00  3.4523E+00  1.4756E-03  1.3210E-02 -7.6896E-04  2.0048E-04  5.8495E-05
  1.4829E+02  5.7127E+00  5.7244E+00  5.4114E+00  4.9565E+00  4.0588E+00  1.5523E-03  1.3427E-02 -7.6966E-04  2.0592E-04  6.2508E-05
  1.6765E+02  6.3186E+00  6.3305E+00  6.0185E+00  5.5641E+00  4.6696E+00  1.6252E-03  1.3632E-02 -7.7052E-04  2.1072E-04  6.6002E-05
  1.8821E+02  6.9665E+00  6.9784E+00  6.6674E+00  6.2137E+00  5.3224E+00  1.6991E-03  1.3837E-02 -7.7157E-04  2.1526E-04  6.9263E-05
  2.0948E+02  7.6420E+00  7.6541E+00  7.3440E+00  6.8909E+00  6.0027E+00  1.7724E-03  1.4037E-02 -7.7275E-04  2.1946E-04  7.2247E-05
  2.3070E+02  8.3216E+00  8.3338E+00  8.0246E+00  7.5721E+00  6.6868E+00  1.8428E-03  1.4228E-02 -7.7401E-04  2.2323E-04  7.4894E-05
  2.5160E+02  8.9961E+00  9.0084E+00  8.7000E+00  8.2481E+00  7.3655E+00  1.9099E-03  1.4408E-02 -7.7529E-04  2.2662E-04  7.7249E-05
  2.7356E+02  9.7110E+00  9.7234E+00  9.4158E+00  8.9646E+00  8.0847E+00  1.9783E-03  1.4589E-02 -7.7669E-04  2.2987E-04  7.9481E-05
  2.9603E+02  1.0448E+01  1.0461E+01  1.0154E+01  9.7034E+00  8.8263E+00  2.0463E-03  1.4768E-02 -7.7814E-04  2.3293E-04  8.1560E-05
  3.1820E+02  1.1182E+01  1.1195E+01  1.0889E+01  1.0438E+01  9.5638E+00  2.1119E-03  1.4938E-02 -7.7960E-04  2.3572E-04  8.3436E-05
  3.3991E+02  1.1906E+01  1.1919E+01  1.1614E+01  1.1164E+01  1.0292E+01  2.1747E-03  1.5100E-02 -7.8103E-04  2.3826E-04  8.5125E-05
  3.6251E+02  1.2667E+01  1.2679E+01  1.2375E+01  1.1926E+01  1.1056E+01  2.2387E-03  1.5264E-02 -7.8253E-04  2.4072E-04  8.6750E-05
  3.8553E+02  1.3447E+01  1.3460E+01  1.3156E+01  1.2708E+01  1.1840E+01  2.3027E-03  1.5426E-02 -7.8407E-04  2.4306E-04  8.8280E-05
  4.0813E+02  1.4220E+01  1.4233E+01  1.3930E+01  1.3482E+01  1.2617E+01  2.3645E-03  1.5582E-02 -7.8557E-04  2.4522E-04  8.9676E-05
  4.3016E+02  1.4979E+01  1.4992E+01  1.4689E+01  1.4242E+01  1.3379E+01  2.4237E-03  1.5730E-02 -7.8703E-04  2.4720E-04  9.0945E-05
  4.5299E+02  1.5772E+01  1.5785E+01  1.5483E+01  1.5036E+01  1.4175E+01  2.4843E-03  1.5880E-02 -7.8855E-04  2.4913E-04  9.2179E-05
  4.7613E+02  1.6581E+01  1.6594E+01  1.6293E+01  1.5846E+01  1.4988E+01  2.5449E-03  1.6029E-02 -7.9007E-04  2.5099E-04  9.3353E-05
  4.9879E+02  1.7380E+01  1.7394E+01  1.7092E+01  1.6647E+01  1.5790E+01  2.6035E-03  1.6172E-02 -7.9156E-04  2.5272E-04  9.4432E-05
  5.2081E+02  1.8162E+01  1.8176E+01  1.7875E+01  1.7430E+01  1.6575E+01  2.6599E-03  1.6309E-02 -7.9299E-04  2.5431E-04  9.5421E-05
  5.4356E+02  1.8976E+01  1.8989E+01  1.8689E+01  1.8244E+01  1.7392E+01  2.7175E-03  1.6449E-02 -7.9447E-04  2.5588E-04  9.6391E-05
  5.6662E+02  1.9807E+01  1.9820E+01  1.9521E+01  1.9077E+01  1.8226E+01  2.7753E-03  1.6587E-02 -7.9595E-04  2.5739E-04  9.7317E-05
  5.8908E+02  2.0622E+01  2.0635E+01  2.0336E+01  1.9892E+01  1.9043E+01  2.8312E-03  1.6721E-02 -7.9739E-04  2.5880E-04  9.8177E-05
  6.1091E+02  2.1420E+01  2.1433E+01  2.1135E+01  2.0691E+01  1.9844E+01  2.8851E-03  1.6848E-02 -7.9877E-04  2.6011E-04  9.8969E-05
  6.3342E+02  2.2247E+01  2.2261E+01  2.1963E+01  2.1520E+01  2.0675E+01  2.9402E-03  1.6978E-02 -8.0019E-04  2.6141E-04  9.9750E-05
 -1.1932E+01  5.3254E-01  5.4158E-01  2.0388E-01  0.0000E+00  0.0000E+00  6.0661E-05  9.1015E-03 -9.3592E-04  0.0000E+00  0.0000E+00
 -1.2869E+01  5.3368E-01  5.4293E-01  2.0776E-01  0.0000E+00  0.0000E+00  1.5481E-04  9.4213E-03 -9.1068E-04  0.0000E+00  0.0000E+00
 -1.3264E+01  5.4447E-01  5.5388E-01  2.2052E-01  0.0000E+00  0.0000E+00  2.2439E-04  9.6570E-03 -8.9432E-04  0.0000E+00  0.0000E+00
 -1.3251E+01  5.7496E-01  5.8457E-01  2.5354E-01  0.0000E+00  0.0000E+00  3.1724E-04  9.9696E-03 -8.7528E-04  0.0000E+00  0.0000E+00
 -1.2865E+01  5.7494E-01  5.8456E-01  2.5365E-01 -2.1827E-01  0.0000E+00  3.2020E-04  9.9842E-03 -8.7585E-04  6.1994E-11  0.0000E+00
 -1.2370E+01  6.2200E-01  6.3179E-01  3.0266E-01 -1.6710E-01  0.0000E+00  3.9740E-04  1.0236E-02 -8.6164E-04  2.3993E-05  0.0000E+00
 -1.1291E+01  6.8072E-01  6.9067E-01  3.6321E-01 -1.0597E-01  0.0000E+00  4.7119E-04  1.0477E-02 -8.4994E-04  4.3915E-05  0.0000E+00
 -9.8860E+00  7.4323E-01  7.5332E-01  4.2723E-01 -4.1423E-02  0.0000E+00  5.3418E-04  1.0680E-02 -8.4116E-04  5.9594E-05  0.0000E+00
 -8.0905E+00  8.1436E-01  8.2457E-01  4.9975E-01  3.1615E-02  0.0000E+00  5.9417E-04  1.0873E-02 -8.3375E-04  7.3457E-05  0.0000E+00
 -5.6700E+00  9.0269E-01  9.1303E-01  5.8952E-01  1.2195E-01  0.0000E+00  6.5749E-04  1.1075E-02 -8.2687E-04  8.7033E-05  0.0000E+00
 -3.1160E+00  9.9074E-01  1.0012E+00  6.7878E-01  2.1170E-01  0.0000E+00  7.1233E-04  1.1249E-02 -8.2163E-04  9.7977E-05  0.0000E+00
 -2.1869E-01  1.0866E+00  1.0972E+00  7.7581E-01  3.0923E-01  0.0000E+00  7.6517E-04  1.1415E-02 -8.1717E-04  1.0783E-04  0.0000E+00
  2.3795E+00  1.1703E+00  1.1810E+00  8.6037E-01  3.9418E-01  0.0000E+00  8.0700E-04  1.1546E-02 -8.1401E-04  1.1520E-04  0.0000E+00
  1.2805E+01  1.4951E+00  1.5061E+00  1.1880E+00  7.2311E-01  0.0000E+00  9.4388E-04  1.1969E-02 -8.0571E-04  1.3685E-04  0.0000E+00
  1.3500E+01  1.4951E+00  1.5060E+00  1.1879E+00  7.2308E-01 -2.1271E-01  9.4572E-04  1.1975E-02 -8.0587E-04  1.3691E-04  1.3440E-12
  1.5843E+01  1.5767E+00  1.5877E+00  1.2701E+00  8.0554E-01 -1.1779E-01  9.7454E-04  1.2062E-02 -8.0437E-04  1.4108E-04  4.0109E-06
  2.3954E+01  1.8379E+00  1.8491E+00  1.5330E+00  1.0693E+00  1.4927E-01  1.0610E-03  1.2321E-02 -8.0065E-04  1.5271E-04  1.3650E-05
  3.3684E+01  2.1461E+00  2.1574E+00  1.8428E+00  1.3800E+00  4.6459E-01  1.1519E-03  1.2590E-02 -7.9762E-04  1.6379E-04  2.2780E-05
  4.3707E+01  2.4599E+00  2.4713E+00  2.1580E+00  1.6960E+00  7.8479E-01  1.2351E-03  1.2832E-02 -7.9552E-04  1.7304E-04  3.0310E-05
  5.4997E+01  2.8110E+00  2.8226E+00  2.5106E+00  2.0495E+00  1.1424E+00  1.3201E-03  1.3077E-02 -7.9397E-04  1.8166E-04  3.7260E-05
  6.5276E+01  3.1298E+00  3.1416E+00  2.8305E+00  2.3702E+00  1.4665E+00  1.3914E-03  1.3279E-02 -7.9306E-04  1.8833E-04  4.2580E-05
  7.8884E+01  3.5517E+00  3.5636E+00  3.2538E+00  2.7943E+00  1.8947E+00  1.4788E-03  1.3525E-02 -7.9239E-04  1.9588E-04  4.8530E-05
  9.1958E+01  3.9577E+00  3.9698E+00  3.6609E+00  3.2023E+00  2.3063E+00  1.5571E-03  1.3742E-02 -7.9214E-04  2.0210E-04  5.3385E-05
  1.0481E+02  4.3579E+00  4.3700E+00  4.0621E+00  3.6042E+00  2.7115E+00  1.6297E-03  1.3940E-02 -7.9216E-04  2.0747E-04  5.7530E-05
  1.2232E+02  4.9060E+00  4.9183E+00  4.6115E+00  4.1546E+00  3.2659E+00  1.7230E-03  1.4193E-02 -7.9251E-04  2.1384E-04  6.2395E-05
  1.4001E+02  5.4629E+00  5.4753E+00  5.1696E+00  4.7136E+00  3.8288E+00  1.8119E-03  1.4431E-02 -7.9313E-04  2.1943E-04  6.6611E-05
  1.5766E+02  6.0226E+00  6.0352E+00  5.7305E+00  5.2753E+00  4.3941E+00  1.8964E-03  1.4654E-02 -7.9394E-04  2.2434E-04  7.0272E-05
  1.7634E+02  6.6195E+00  6.6322E+00  6.3284E+00  5.8742E+00  4.9965E+00  1.9820E-03  1.4877E-02 -7.9495E-04  2.2897E-04  7.3678E-05
  1.9562E+02  7.2403E+00  7.2531E+00  6.9503E+00  6.4969E+00  5.6226E+00  2.0669E-03  1.5096E-02 -7.9611E-04  2.3323E-04  7.6786E-05
  2.1480E+02  7.8634E+00  7.8763E+00  7.5743E+00  7.1218E+00  6.2507E+00  2.1484E-03  1.5304E-02 -7.9736E-04  2.3705E-04  7.9535E-05
  2.3364E+02  8.4805E+00  8.4936E+00  8.1923E+00  7.7405E+00  6.8725E+00  2.2260E-03  1.5501E-02 -7.9864E-04  2.4047E-04  8.1975E-05
  2.5340E+02  9.1332E+00  9.1464E+00  8.8459E+00  8.3949E+00  7.5299E+00  2.3051E-03  1.5699E-02 -8.0004E-04  2.4374E-04  8.4280E-05
  2.7357E+02  9.8051E+00  9.8184E+00  9.5187E+00  9.0685E+00  8.2065E+00  2.3839E-03  1.5894E-02 -8.0150E-04  2.4680E-04  8.6422E-05
  2.9343E+02  1.0472E+01  1.0486E+01  1.0187E+01  9.7373E+00  8.8781E+00  2.4596E-03  1.6081E-02 -8.0297E-04  2.4958E-04  8.8349E-05
  3.1285E+02  1.1130E+01  1.1144E+01  1.0845E+01  1.0396E+01  9.5399E+00  2.5321E-03  1.6258E-02 -8.0443E-04  2.5210E-04  9.0079E-05
  3.3302E+02  1.1819E+01  1.1833E+01  1.1535E+01  1.1087E+01  1.0233E+01  2.6061E-03  1.6437E-02 -8.0595E-04  2.5455E-04  9.1738E-05
  3.5353E+02  1.2526E+01  1.2539E+01  1.2242E+01  1.1795E+01  1.0944E+01  2.6800E-03  1.6614E-02 -8.0751E-04  2.5686E-04  9.3297E-05
  3.7363E+02  1.3224E+01  1.3238E+01  1.2941E+01  1.2495E+01  1.1646E+01  2.7512E-03  1.6784E-02 -8.0904E-04  2.5898E-04  9.4714E-05
  3.9318E+02  1.3909E+01  1.3923E+01  1.3627E+01  1.3181E+01  1.2334E+01  2.8196E-03  1.6946E-02 -8.1053E-04  2.6092E-04  9.6000E-05
  4.1343E+02  1.4623E+01  1.4637E+01  1.4342E+01  1.3897E+01  1.3052E+01  2.8894E-03  1.7110E-02 -8.1207E-04  2.6281E-04  9.7247E-05
  4.3391E+02  1.5352E+01  1.5366E+01  1.5071E+01  1.4626E+01  1.3785E+01  2.9593E-03  1.7273E-02 -8.1362E-04  2.6462E-04  9.8429E-05
  4.5394E+02  1.6070E+01  1.6084E+01  1.5790E+01  1.5346E+01  1.4506E+01  3.0268E-03  1.7430E-02 -8.1514E-04  2.6629E-04  9.9513E-05
  4.7337E+02  1.6772E+01  1.6786E+01  1.6492E+01  1.6049E+01  1.5211E+01  3.0917E-03  1.7580E-02 -8.1660E-04  2.6783E-04  1.0050E-04
  4.9342E+02  1.7501E+01  1.7515E+01  1.7222E+01  1.6779E+01  1.5944E+01  3.1580E-03  1.7732E-02 -8.1811E-04  2.6934E-04  1.0147E-04
  5.1371E+02  1.8245E+01  1.8260E+01  1.7967E+01  1.7525E+01  1.6691E+01  3.2246E-03  1.7884E-02 -8.1962E-04  2.7080E-04  1.0240E-04
  5.3346E+02  1.8974E+01  1.8988E+01  1.8696E+01  1.8255E+01  1.7423E+01  3.2889E-03  1.8029E-02 -8.2108E-04  2.7215E-04  1.0325E-04
  5.5263E+02  1.9687E+01  1.9701E+01  1.9409E+01  1.8969E+01  1.8139E+01  3.3508E-03  1.8169E-02 -8.2250E-04  2.7340E-04  1.0403E-04
  5.7236E+02  2.0426E+01  2.0440E+01  2.0149E+01  1.9708E+01  1.8881E+01  3.4142E-03  1.8312E-02 -8.2394E-04  2.7464E-04  1.0481E-04
 -9.1384E+00  4.8874E-01  4.9972E-01  1.8697E-01  0.0000E+00  0.0000E+00  1.2939E-04  1.1110E-02 -1.0746E-03  0.0000E+00  0.0000E+00
 -9.5681E+00  5.0728E-01  5.1851E-01  2.0804E-01  0.0000E+00  0.0000E+00  2.7353E-04  1.1522E-02 -1.0387E-03  0.0000E+00  0.0000E+00
 -9.5770E+00  5.3001E-01  5.4143E-01  2.3257E-01  0.0000E+00  0.0000E+00  3.8022E-04  1.1825E-02 -1.0156E-03  0.0000E+00  0.0000E+00
 -9.0745E+00  5.7454E-01  5.8620E-01  2.7941E-01  0.0000E+00  0.0000E+00  5.2276E-04  1.2228E-02 -9.8872E-04  0.0000E+00  0.0000E+00
 -8.6684E+00  5.7444E-01  5.8612E-01  2.7944E-01 -1.9831E-01  0.0000E+00  5.2731E-04  1.2247E-02 -9.8935E-04  7.9749E-11  0.0000E+00
 -7.8537E+00  6.3024E-01  6.4211E-01  3.3702E-01 -1.3682E-01  0.0000E+00  6.4561E-04  1.2572E-02 -9.6950E-04  3.0756E-05  0.0000E+00
 -6.5342E+00  6.9492E-01  7.0698E-01  4.0337E-01 -6.8755E-02  0.0000E+00  7.5883E-04  1.2882E-02 -9.5317E-04  5.6051E-05  0.0000E+00
 -4.9968E+00  7.6034E-01  7.7255E-01  4.7016E-01 -4.9782E-04  0.0000E+00  8.5560E-04  1.3145E-02 -9.4093E-04  7.5793E-05  0.0000E+00
 -3.1529E+00  8.3207E-01  8.4443E-01  5.4316E-01  7.3882E-02  0.0000E+00  9.4784E-04  1.3394E-02 -9.3061E-04  9.3115E-05  0.0000E+00
 -7.7988E-01  9.1843E-01  9.3095E-01  6.3084E-01  1.6300E-01  0.0000E+00  1.0453E-03  1.3655E-02 -9.2102E-04  1.0995E-04  0.0000E+00
  1.6402E+00  1.0024E+00  1.0151E+00  7.1592E-01  2.4932E-01  0.0000E+00  1.1298E-03  1.3880E-02 -9.1370E-04  1.2341E-04  0.0000E+00
  4.3141E+00  1.0920E+00  1.1048E+00  8.0657E-01  3.4114E-01  0.0000E+00  1.2112E-03  1.4095E-02 -9.0747E-04  1.3546E-04  0.0000E+00
  6.6662E+00  1.1690E+00  1.1819E+00  8.8436E-01  4.1987E-01  0.0000E+00  1.2758E-03  1.4264E-02 -9.0304E-04  1.4440E-04  0.0000E+00
  1.5812E+01  1.4602E+00  1.4734E+00  1.1781E+00  7.1659E-01  0.0000E+00  1.4870E-03  1.4812E-02 -8.9135E-04  1.7038E-04  0.0000E+00
